Wilayah,Provinsi,Kabupaten/Kota,Nama Wisata,Rating,Reviews,Jenis Wisata,Latitude,Longitude
Nusa Tenggara,Bali,Badung,5GX Bali,4.7,414,Taman,-8.7178511,115.1722239
Nusa Tenggara,Bali,Badung,Batu Belig Beach,4.6,159,Taman,-8.6742449,115.1437022
Nusa Tenggara,Bali,Badung,New Kuta Green Park,3.7,360,Taman,-8.797723,115.1221369
Nusa Tenggara,Bali,Badung,Pantai Legian Bali,4.6,962,Air,-8.7091325,115.1640934
Nusa Tenggara,Bali,Badung,Patung Triratna Amreta Bhuwana,4.6,106,Monumen,-8.7375101,115.1559619
Nusa Tenggara,Bali,Badung,Dharmayana Temple,4.8,875,Religi,-8.7238605,115.1733931
Nusa Tenggara,Bali,Badung,Kayu Aya Beach,4.6,170,Air,-8.6882421,115.1503521
Nusa Tenggara,Bali,Badung,Bali Sea Turtle Society,4.4,272,Taman,-8.7232678,115.165299
Nusa Tenggara,Bali,Badung,Bali Camel Adventure,4.7,155,Taman,-8.752582,115.1592001
Nusa Tenggara,Bali,Badung,Pantai Sarinande Seminyak,4.8,18,Air,-8.6910894,115.1545752
Nusa Tenggara,Bali,Badung,Segara Beach,4.5,13,Air,-8.7243214,115.1647747
Nusa Tenggara,Bali,Badung,Seminyak Beach,4.6,228,Air,-8.6923312,115.1536415
Nusa Tenggara,Bali,Badung,Pantai Jerman,4.6,200,Air,-8.7347231,115.1588802
Nusa Tenggara,Bali,Badung,Kuta Beach,4.6,16363,Air,-8.7226249,115.1650211
Nusa Tenggara,Bali,Badung,Amphitheatre at Desa Potato Head,4.6,7,Taman,-8.67868,115.1450759
Nusa Tenggara,Bali,Badung,Munggu Beach,4.8,16,Air,-8.6484082,115.1124196
Nusa Tenggara,Bali,Badung,Bali Bomb Memorial,4.6,7737,Taman,-8.7172698,115.1699839
Nusa Tenggara,Bali,Badung,Balangan Beach,4.5,1848,Air,-8.7910968,115.1198316
Nusa Tenggara,Bali,Badung,The Flea Market,3.8,1959,Taman,-8.685924,115.1513939
Nusa Tenggara,Bali,Badung,LAGUNA BEACH BALI,5,2,Air,-8.6697847,115.1390969
Nusa Tenggara,Bali,Badung,"Baruna Statue, God of Sea",4.3,18,Monumen,-8.7375094,115.1559633
Nusa Tenggara,Bali,Badung,Nirmala Waterpark,3.6,470,Air,-8.815713,115.1504919
Nusa Tenggara,Bali,Badung,Kelan Beach,4.7,56,Air,-8.7551201,115.1619959
Nusa Tenggara,Bali,Badung,Sekeh Beach ( Airport Reef Bali ),4.7,149,Air,-8.7413915,115.156095
Nusa Tenggara,Bali,Badung,Batu Bolong Beach,4.7,34,Air,-8.6594799,115.1256751
Nusa Tenggara,Bali,Badung,Wana Segara Kertih,4.9,58,Taman,-8.7671012,115.1826177
Nusa Tenggara,Bali,Badung,Petitenget Beach,4.7,47,Air,-8.6823579,115.1464579
Nusa Tenggara,Bali,Badung,Masceti Temple,4.2,713,Religi,-8.6818564,115.151158
Nusa Tenggara,Bali,Badung,FROGY SURFING and BAR,5,11,Air,-8.694115,115.1572242
Nusa Tenggara,Bali,Badung,Potato Head Beach Club,4.6,18531,Taman,-8.6794353,115.1476811
Nusa Tenggara,Bali,Badung,Pantai Melisan,4.6,38,Air,-8.740465,115.1584302
Nusa Tenggara,Bali,Badung,PANTAI JIMBARAN,4.8,20,Air,-8.76991,115.1668699
Nusa Tenggara,Bali,Badung,Canggu beach,4.6,599,Air,-8.6580394,115.1264579
Nusa Tenggara,Bali,Badung,Megada Beach,4.8,22,Air,-8.654819,115.1219176
Nusa Tenggara,Bali,Badung,Grubugan Waterfall Sading,4.1,17,Air,-8.5959166,115.1972002
Nusa Tenggara,Bali,Badung,Batu Lantang Waterfall,4.6,48,Air,-8.3509786,115.217008
Nusa Tenggara,Bali,Badung,Uluwatu Temple,4.6,40980,Religi,-8.8291432,115.0826538
Nusa Tenggara,Bali,Badung,Uma Desa Canggu,4.6,50,Taman,-8.6298282,115.1430172
Nusa Tenggara,Bali,Badung,Pantai Noanui,5,10,Air,-8.7752088,115.22265
Nusa Tenggara,Bali,Badung,Atlas Beach Fest,4.6,3927,Taman,-8.6651578,115.1373907
Nusa Tenggara,Bali,Badung,Pantai Labuan Sait,4.7,7,Air,-8.8315362,115.1241991
Nusa Tenggara,Bali,Badung,Monumen Perjuangan Bangsal Bali,4.5,484,Monumen,-8.6109502,115.1734391
Nusa Tenggara,Bali,Badung,Kereban Langit Temple,4.7,262,Religi,-8.5980551,115.1822164
Nusa Tenggara,Bali,Badung,Pura Puru Sada (Kahyangan Jagat),4.7,159,Religi,-8.5698023,115.1691736
Nusa Tenggara,Bali,Badung,Jogging Track Penarungan,4.7,38,Taman,-8.5698017,115.1537238
Nusa Tenggara,Bali,Badung,Taman Rekreasi Delta Dalung,5,5,Taman,-8.6105063,115.1378141
Nusa Tenggara,Bali,Klungkung,Kertha Gosa Park,4.5,3211,Taman,-8.5357626,115.2593978
Nusa Tenggara,Bali,Klungkung,Kelingking Beach,4.8,12544,Air,-8.7503865,115.3284262
Nusa Tenggara,Bali,Klungkung,Angel's Billabong,4.6,3766,Air,-8.7503865,115.3284262
Nusa Tenggara,Bali,Klungkung,Goa Jepang Klungkung,4.3,302,Taman,-8.5525982,115.2371193
Nusa Tenggara,Bali,Klungkung,Devil's Tears,4.6,5980,Air,-8.690565,115.2860928
Nusa Tenggara,Bali,Klungkung,Aan Secret Waterfall,4.8,362,Air,-8.5139213,115.34822
Nusa Tenggara,Bali,Klungkung,Lapangan Puputan Klungkung,4.6,1608,Taman,-8.5351365,115.4011381
Nusa Tenggara,Bali,Klungkung,Puputan Klungkung monument,4.7,795,Monumen,-8.5348317,115.3673581
Nusa Tenggara,Bali,Klungkung,Puri Agung Klungkung,4.7,141,Religi,-8.5351365,115.4011381
Nusa Tenggara,Bali,Klungkung,DESA WISATA BAKAS,4.6,26,Taman,-8.5213315,115.3668795
Nusa Tenggara,Bali,Klungkung,Bukit Belong,4.3,323,Bukit,-8.5449492,115.4265273
Nusa Tenggara,Bali,Klungkung,Klungkung Royal Palace,4.5,145,Religi,-8.5357948,115.4018105
Nusa Tenggara,Bali,Klungkung,Tirai Air Terjun Tukad Unda,4.5,588,Air,-8.5338492,115.4098649
Nusa Tenggara,Bali,Klungkung,Pantai Sedayu,4.4,88,Air,-8.5748151,115.3886463
Nusa Tenggara,Bali,Klungkung,The Tadah Uwuk Waterfall and Canyon view Spring Water pool,4.4,26,Air,-8.4990911,115.3569335
Nusa Tenggara,Bali,Klungkung,Pantai Batu Tumpeng,4.4,185,Air,-8.5752757,115.4101211
Nusa Tenggara,Bali,Klungkung,Kali Unda,4.5,302,Air,-8.5335246,115.4105569
Nusa Tenggara,Bali,Klungkung,Wisata Tirta Srinadi,4,610,Air,-8.5539149,115.4117146
Nusa Tenggara,Bali,Klungkung,Semarajaya Museum,4.6,36,Taman,-8.5355856,115.401451
Nusa Tenggara,Bali,Klungkung,Pantai Klotok,4.5,522,Air,-8.5764594,115.3986673
Nusa Tenggara,Bali,Klungkung,Pura Watu Klotok,4.6,485,Religi,-8.5764492,115.3996771
Nusa Tenggara,Bali,Klungkung,Bukit Tengah,4.6,266,Bukit,-8.5385763,115.4756611
Nusa Tenggara,Bali,Klungkung,Dam Tukad Yeh Unda Klungkung,4.5,52,Air,-8.5348042,115.4089375
Nusa Tenggara,Bali,Klungkung,Bakas levi rafting & Elephant Tour,4,273,Air,-8.5204859,115.357703
Nusa Tenggara,Bali,Klungkung,"Simpang Lima Klungkung, Patung Saraswati",4.6,49,Monumen,-8.5343064,115.3963254
Nusa Tenggara,Bali,Klungkung,Lumangan Beach,4.5,77,Air,-8.7402834,115.4537083
Nusa Tenggara,Bali,Klungkung,Pantai Goa Lawah,4.4,240,Air,-8.5530695,115.4664189
Nusa Tenggara,Bali,Klungkung,Goa Lawah Temple,4.6,5280,Religi,-8.5530695,115.4644877
Nusa Tenggara,Bali,Klungkung,Tukad Tista,4.6,47,Air,-8.5087457,115.4486124
Nusa Tenggara,Bali,Klungkung,Bendungan Tukad Yeh Unda,4.3,143,Air,-8.5536891,115.4043821
Nusa Tenggara,Bali,Klungkung,Pantai Segara Kusamba,4.4,135,Air,-8.563028,115.4365318
Nusa Tenggara,Bali,Klungkung,Pantai Goa Lawah (Timur Pura - Rest Area),4.5,808,Air,-8.5517007,115.4525679
Nusa Tenggara,Bali,Klungkung,Monkey Hill,4.6,8,Taman,-8.5458861,115.4428799
Nusa Tenggara,Bali,Klungkung,Wisata Bukit,4.1,16,Bukit,-8.5263793,115.3978218
Nusa Tenggara,Bali,Klungkung,Tourism Village Kamasan,4.5,36,Taman,-8.5471958,115.3880261
Nusa Tenggara,Bali,Klungkung,Pantai Pesinggahan,5,2,Air,-8.5547862,115.4456677
Nusa Tenggara,Bali,Klungkung,Pantai Monggalan,4.4,57,Air,-8.5664684,115.4330795
Nusa Tenggara,Bali,Klungkung,Pantai Jumpai,4.1,106,Air,-8.574705,115.4023135
Nusa Tenggara,Bali,Klungkung,Plan Center of Art in Klungkung Bali Indonesia,4.8,4,Taman,-8.566967,115.4112236
Nusa Tenggara,Bali,Klungkung,Celuk Waterfall,4.6,7,Air,-8.513208,115.4465156
Nusa Tenggara,Bali,Klungkung,Tegehan waterfall,4.3,3,Air,-8.530948,115.3710366
Nusa Tenggara,Bali,Klungkung,Danau Yeh Malet,4,272,Air,-8.5414575,115.4664015
Nusa Tenggara,Bali,Klungkung,Museum Kertagosa,4.7,75,Taman,-8.5356217,115.3849066
Nusa Tenggara,Bali,Klungkung,Pura Tirta Bima,4.9,8,Religi,-8.5169417,115.4231428
Nusa Tenggara,Bali,Klungkung,Jembatan Merah Proyek Pusat Kebudayaan Bali,4.7,73,Taman,-8.56554,115.4085956
Nusa Tenggara,Bali,Klungkung,Pantai Belatung,4.2,48,Air,-8.5507383,115.4606641
Nusa Tenggara,Bali,Klungkung,Pura Taman Sari,4.4,13,Religi,-8.5241373,115.3793844
Nusa Tenggara,Bali,Klungkung,Anjungan Break Water Pusat Kebudayaan Bali (PKB) Di Kab. Klungkung,5,5,Air,-8.5758531,115.4095923
Nusa Tenggara,Bali,Klungkung,Wisata Konstruksi Galian C,4.5,17,Air,-8.5728913,115.41586
Nusa Tenggara,Bali,Klungkung,Pantai Pura Dalem,4.2,10,Air,-8.577013,115.3858306
Nusa Tenggara,Bali,Klungkung,"Pura Taman Sari, Semarapura",4.9,12,Religi,-8.5323602,115.3894773
Nusa Tenggara,Bali,Klungkung,Alun - alun Ida I Dewa Agung Jambe,5,2,Taman,-8.5352501,115.3837858
Nusa Tenggara,Bali,Klungkung,Taman Kota Klungkung,4.5,149,Taman,-8.5251857,115.3837841
Nusa Tenggara,Bali,Klungkung,Penglukatan Pura Tirta Suranadi,4.4,15,Religi,-8.5251857,115.3837841
Nusa Tenggara,Bali,Klungkung,Kentel Gumi Temple,4.8,362,Religi,-8.5464612,115.347994
Nusa Tenggara,Bali,Klungkung,Angklung River Camp,4.5,4,Taman,-8.520985,115.3891076
Nusa Tenggara,Bali,Klungkung,The Monkey Bar at Bella Vista,4.5,915,Taman,-8.5165216,115.4475912
Nusa Tenggara,Bali,Klungkung,Air Terjun petapan,4.5,33,Air,-8.5016168,115.3665838
Nusa Tenggara,Bali,Klungkung,Goa Giri Putri Temple,4.5,1624,Religi,-8.7089515,115.5680903
Nusa Tenggara,Bali,Klungkung,Gamat Bay,4.6,1119,Air,-8.7011172,115.4512243
Nusa Tenggara,Bali,Klungkung,Broken Beach,4.7,4780,Air,-8.7332765,115.4503036
Nusa Tenggara,Bali,Klungkung,Crystal Bay Beach,4.4,3925,Air,-8.7156148,115.4585947
Nusa Tenggara,Bali,Klungkung,Pasih Andus (Smoky Beach),4.7,223,Air,-8.7230183,115.4467885
Nusa Tenggara,Bali,Klungkung,Smoke Beach Nusa Penida,4.8,28,Air,-8.7232381,115.447451
Nusa Tenggara,Bali,Klungkung,Puyung Beach,4.6,91,Air,-8.7202007,115.4531765
Nusa Tenggara,Bali,Klungkung,Penida Island,4.5,2477,Taman,-8.727807,115.5441415
Nusa Tenggara,Bali,Klungkung,Secret Point Beach,4.6,193,Air,-8.706513,115.4381401
Nusa Tenggara,Bali,Klungkung,Tembeling Beach and Forest,4.5,1497,Air,-8.7706991,115.496674
Nusa Tenggara,Bali,Klungkung,Song Tepo Beach,4.4,41,Air,-8.69784,115.4485204
Nusa Tenggara,Bali,Klungkung,Devil's Billabong,4.7,81,Air,-8.7237928,115.4477943
Nusa Tenggara,Bali,Klungkung,Crystal Bay Dive Site,4.2,25,Air,-8.7152788,115.4558634
Nusa Tenggara,Bali,Klungkung,PRAPAT BEACH,4.5,20,Air,-8.6723282,115.4998733
Nusa Tenggara,Bali,Klungkung,Paluang Cliff,4.7,1227,Air,-8.7536584,115.4766197
Nusa Tenggara,Bali,Klungkung,Atuh Beach,4.6,3724,Air,-8.7734116,115.6215371
Nusa Tenggara,Bali,Klungkung,Diamond Beach,4.7,5558,Air,-8.7751348,115.6199466
Nusa Tenggara,Bali,Klungkung,Banah Cliff Point,4.5,356,Air,-8.7670731,115.486622
Nusa Tenggara,Bali,Klungkung,Thousand Islands Viewpoint,4.6,2107,Air,-8.7787791,115.6166431
Nusa Tenggara,Bali,Klungkung,mata Air crystal bay,4.1,29,Air,-8.7167896,115.4593493
Nusa Tenggara,Bali,Klungkung,Gala-Gala Underground House,3.8,373,Taman,-8.6918976,115.4394287
Nusa Tenggara,Bali,Klungkung,Korawa Beach,4.7,37,Air,-8.7364954,115.4550715
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Lariti,4.4,964,Air,-8.5983662,119.0360221
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Papa,4.2,45,Air,-8.6458848,119.0417737
Nusa Tenggara,Nusa Tenggara Barat,Bima,Baba Wadu beach,4.3,62,Air,-8.6891379,118.8798923
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Naganuri,3,3,Air,-8.5537919,119.0224769
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai bajopulau,4.5,17,Air,-8.5805965,119.0447553
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Poja,4.7,7,Air,-8.475061,119.0439456
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Limbu pa-Py,5,1,Air,-8.557075,119.0439245
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Oi Caba,4.1,12,Air,-8.4408783,119.0274712
Nusa Tenggara,Nusa Tenggara Barat,Bima,"Pantai Pink Lambu, Bima NTB",4.7,124,Air,-8.5615053,119.1669286
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pink Beach Lambu,4.7,6,Air,-8.5717206,119.151231
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Pasir Putih Wera,5,11,Air,-8.4396207,119.0350809
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Tanjung Meriam,4.6,18,Air,-8.6107248,119.1899426
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pasir Putih (White Beach),4.6,5,Air,-8.5799633,119.0460502
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Lawata Bima,4.2,810,Air,-8.4716507,118.7107908
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Radu Bima,4.1,10,Air,-8.390607,119.0014283
Nusa Tenggara,Nusa Tenggara Barat,Bima,PUNCAK PASIR PUTIH BADJO PULAU,4.4,7,Air,-8.5803038,119.0435155
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Buntu Kota Bima,4.5,10,Air,-8.3914419,118.7015586
Nusa Tenggara,Nusa Tenggara Barat,Bima,Situs Uma Lengge wawo,4.5,525,Taman,-8.5245477,118.8457849
Nusa Tenggara,Nusa Tenggara Barat,Bima,Poja Beach,4.8,9,Air,-8.5019398,119.0390871
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Lawoli,4.9,15,Air,-8.7347314,119.0471391
Nusa Tenggara,Nusa Tenggara Barat,Bima,pantai Torowamba,4.8,10,Air,-8.5111874,119.0524744
Nusa Tenggara,Nusa Tenggara Barat,Bima,Mangge Longko Beach,4.7,26,Air,-8.6154195,119.1762577
Nusa Tenggara,Nusa Tenggara Barat,Bima,Dermaga Rompo,4.4,64,Air,-8.7069213,118.8026554
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Soro Bugis,4.4,20,Air,-8.7081419,118.8175477
Nusa Tenggara,Nusa Tenggara Barat,Bima,pantai so sanumbe,4.3,52,Air,-8.3497155,118.7282486
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Rontu,4.3,56,Air,-8.7970509,118.7121195
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Bonto Kota Bima,4.7,22,Air,-8.4047599,118.7035921
Nusa Tenggara,Nusa Tenggara Barat,Bima,Air Terjun RIAMAU,4.4,35,Air,-8.5153551,118.8977743
Nusa Tenggara,Nusa Tenggara Barat,Bima,Pantai Kalaki,4,197,Air,-8.5175147,118.6817847
Nusa Tenggara,Nusa Tenggara Barat,Bima,Taman Ria Kota Bima,4.2,813,Taman,-8.4603175,118.7413383
Nusa Tenggara,Nusa Tenggara Barat,Bima,Taman Amahami,4.4,1100,Taman,-8.4652451,118.722797
Nusa Tenggara,Nusa Tenggara Barat,Bima,Bima City Limit Park,4.1,283,Taman,-8.49544,118.7132187
Nusa Tenggara,Nusa Tenggara Barat,Bima,Taman Panda,4.4,366,Taman,-8.5076431,118.7043786
Nusa Tenggara,Nusa Tenggara Barat,Bima,Alun Alun Kota Bima,4.4,43,Taman,-8.4535768,118.7255358
Nusa Tenggara,Nusa Tenggara Barat,Bima,Mata Air Tampuro,3.9,132,Air,-8.3283822,118.2285952
Nusa Tenggara,Nusa Tenggara Barat,Bima,Masjid Terapung Amahami Kota Bima,4.6,957,Religi,-8.4653708,118.7214542
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Pantai Wadu Jao,4.3,179,Air,-8.6661146,118.4249952
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Air Terjun Panca Saneo,4.7,16,Air,-8.4068953,118.4453175
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Pelangi Waterfall,3.5,4,Air,-8.4860178,118.4830286
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Pantai Ngampa,4.4,26,Air,-8.6993057,118.4198847
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Taman Kota Dompu,4.1,934,Taman,-8.5361524,118.4631905
Nusa Tenggara,Nusa Tenggara Barat,Dompu, Wadu jao Pantai,4.8,5,Air,-8.6580182,118.4168075
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Ncona Waterfall,4.3,8,Air,-8.6259631,118.497012
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Parks Hodo Beach Tourism,4.2,238,Air,-8.4506272,118.080192
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Pantai mboru,5,1,Air,-8.3098905,118.3924945
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Mount Tambora National Park,4.7,122,Bukit,-8.2726611,117.9796987
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Lakey Beach,4.5,337,Air,-8.8290625,118.3824344
Nusa Tenggara,Nusa Tenggara Barat,Dompu,padang savana doro ncanga,4.9,18,Taman,-8.4408339,117.976252
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Lakey Beach,4.6,154,Air,-8.7959285,118.3698453
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Taman BERMAIN RAMAH ANAK ASRI KAB. DOMPU,5,1,Taman,-8.5354497,118.4647695
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Taman PKB Dompu,5,1,Taman,-8.5292116,118.4583493
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Taman Pendidikan Al-Qur'an (TPA/TPQ) Al Mansyuri,5,1,Taman,-8.542459,118.4626445
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Taman Makam Pahlawan Dompu,3.5,2,Taman,-8.5820815,118.4847399
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Taman Rasanggaro,4.1,16,Taman,-8.5477206,118.4199072
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Taman MAHUNI HASAN SARUJIN,5,1,Taman,-8.5661985,118.4833787
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Monumen Surfing Kab Dompu,3,1,Monumen,-8.5366615,118.4634331
Nusa Tenggara,Nusa Tenggara Barat,Dompu,Nanga Tumpu,4.5,528,Bukit,-8.5870784,118.2634077
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Wisata Alam Aiknyet,4.4,1233,Taman,-8.5336096,116.2030992
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Bunut Ngengkang Attraction,4.4,415,Taman,-8.5336071,116.2446879
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Pantai Kuranji,4.2,739,Air,-8.6338112,116.0721016
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Tibu Atas Waterfall,4.3,164,Air,-8.5404619,116.2293381
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Pantai Cemare Lembar,4.3,635,Air,-8.7207419,116.0579278
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Pantai Goa Landak,4.4,136,Air,-8.719808,116.0340084
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Bukit Tembere,4,78,Bukit,-8.5232669,116.1075929
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Bukit Korea Dopang,4.2,183,Bukit,-8.5232708,116.1278899
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Wisata Berugak Elen Sesaot,4.4,226,Taman,-8.5425597,116.2427007
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Gunung Batu Idung,4.4,493,Bukit,-8.708561,116.1066085
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Taman Wisata Alam Kerandangan,4.3,44,Taman,-8.4789096,116.0533088
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Bangko Bangko,4.2,178,Air,-8.7263472,115.8573693
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Regional Ecotourism Mangrove Bagek Twins (Twins),4.3,144,Taman,-8.7662221,116.0520598
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Wisata gunung Aur,4.4,25,Bukit,-8.5738171,116.263685
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Orong Bukal,4.6,170,Air,-8.8811842,115.982256
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Ekowisata Lembar Selatan (ELS),5,4,Taman,-8.7207253,116.0617879
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Air Terjun Timponan,4.7,73,Air,-8.5038809,116.2123771
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Air Terjun Tibu Tereng,3.5,22,Air,-8.5034654,116.1458473
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Taman Mekarsari Narmada,4.4,300,Taman,-8.6042387,116.1712058
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Pantai Elak Elak,4.3,340,Air,-8.7304684,115.9659539
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Wisata Purekmas ( Pusat Rekreasi Masyarakat) Desa Sesaot,3,1,Taman,-8.5402722,116.2439555
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Bukit Bengkaung Lembah Sari,4.4,44,Bukit,-8.500062,116.0903205
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Taman Hutan Raya Nuraksa,4.5,199,Taman,-8.5203828,116.2828408
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Ekowisata Mangrove Tanjung Batu,4.4,197,Taman,-8.7642224,116.0465398
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Mangrove Sekotong Tengah,4.4,137,Taman,-8.7642217,116.0465361
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Narmada Park,4.4,915,Air,-8.5952444,116.2042685
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Pemandian Suranadi,4.3,185,Air,-8.5710983,116.2322707
Nusa Tenggara,Nusa Tenggara Barat,Lombok Barat,Batu Kemalik Waterfall,4.2,136,Air,-8.5033046,116.1476685
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,SINTUNG PARK,4.5,13,Taman,-8.6050327,116.2264241
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Taman Wisata Alam Gunung Tunak,4.3,201,Bukit,-8.7241687,116.1056423
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Benang Stokel and Benang Kelambu Waterfall,4.3,1103,Air,-8.533019,116.3399496
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Air Terjun Babak Pelangi,4.3,232,Air,-8.54587,116.3296381
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Wisata Gunung Tengak Bangket Parak PETILASAN PRABU SILIWANGI,4.2,32,Bukit,-8.7978348,116.3437745
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Kolam Kaca Batu Rudal,5,3,Air,-8.9060877,116.1596851
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Bendungan Batujai,4.3,449,Air,-8.7356023,116.2556254
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Lantan Ecotourism,3.7,10,Taman,-8.57257,116.3114362
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Gua Sumur Lombok,4.2,90,Taman,-8.8896536,116.252539
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Savana Bale Tepak,4.3,64,Taman,-8.7459514,116.2802779
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Pantai merese,4.9,9,Air,-8.9097429,116.3156177
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Goa Bangkang Prabu,4.3,431,Taman,-8.8866277,116.2452093
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Wahana Wisata Edukasi Jabal Rahmah Desa Jango,4.4,313,Taman,-8.6945077,116.4053654
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Air terjun pantai nambung,4.6,47,Air,-8.8723333,116.0992228
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Air Terjun Sesere,5,12,Air,-8.5089066,116.3390314
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Pantai Torok,4.4,188,Air,-8.8667173,116.1122167
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Taman Wisata AIK Bukaq,5,1,Taman,-8.5813281,116.3419831
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Wisata Alam Taman Lembah Gardena,3.9,81,Air,-8.6205413,116.1803395
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Goa Kotak Lombok,4.4,108,Air,-8.9237123,116.3331178
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Bukit Seger,4.7,591,Bukit,-8.9078631,116.2900348
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Bukit balibe,4.5,44,Bukit,-8.7693429,116.2239813
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Wisata telaga ijo,4.2,19,Air,-8.6616747,116.2106614
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Air TERJUN ELONG TUNE,1,1,Air,-8.5515679,116.3181296
Nusa Tenggara,Nusa Tenggara Barat,Lombok Tengah,Areguling Beach Lombok,4.1,143,Air,-8.9039745,116.2417024
Nusa Tenggara,Nusa Tenggara Barat,Lombok Timur,Ekas Beach,4.3,572,Air,-8.8736656,116.4544934
