Wilayah,Provinsi,Kabupaten/Kota,Nama Wisata,Rating,Reviews,Jenis Wisata,Latitude,Longitude,Jenis Wisata Encoded,Kabupaten/Kota Encoded,Nama Wisata Encoded,Wisata_Air,Wisata_Bukit,Wisata_Monumen,Wisata_Religi,Wisata_Taman
Nusa Tenggara,Bali,Bangli,goa giri campuhan waterfall,4.9,16,Air,-8.4639252,115.3721788,0,38,3737,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,wisata segening kawan,4.9,2,Air,-8.4525865,115.3320138,0,38,14290,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,ggc waterfall (goa giri campuhan),4.8,329,Air,-8.4585551,115.3665943,0,38,3685,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,tibumana waterfall,4.5,1297,Air,-8.5068384,115.3166036,0,38,12637,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,yeh bulan waterfall,4.9,107,Air,-8.4495401,115.3580124,0,38,14434,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,pura taman pecampuhan sala,4.8,544,Religi,-8.451373,115.3103579,3,38,10047,False,False,False,True,False
Nusa Tenggara,Bali,Bangli,waterfall bangkiang djaran,4.7,214,Air,-8.5006065,115.3402222,0,38,13358,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,taman narmada bali raja tamanbali,4.8,5,Taman,-8.499999,115.3293302,4,38,11723,False,False,False,False,True
Nusa Tenggara,Bali,Bangli,krisik waterfall,4.8,268,Air,-8.4548963,115.3683533,0,38,5368,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,objek wisata seganing,4.5,15,Air,-8.4520695,115.3304511,0,38,6769,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,waterboom sidembunut,4.2,612,Air,-8.4493209,115.3540491,0,38,13348,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,goa raja waterfall,4.8,568,Air,-8.4417744,115.3595577,0,38,3778,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,pura taman narmada bali raja temple,4.5,70,Religi,-8.5002162,115.3294795,3,38,10046,False,False,False,True,False
Nusa Tenggara,Bali,Bangli,dedari waterfall,4.8,39,Air,-8.5198074,115.0909332,0,38,3152,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,the tadah uwuk waterfall and canyon view spring water pool,4.4,26,Air,-8.5198074,115.0909332,0,38,12614,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,mount batur sunrise trekking,4.9,44,Bukit,-8.500316,115.0010728,1,38,6366,False,True,False,False,False
Nusa Tenggara,Bali,Bangli,goa rang reng waterfall,4.7,713,Air,-8.500316,115.0010728,0,38,3780,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,rajin garden,4.8,5,Taman,-8.3990865,115.0873285,4,38,10135,False,False,False,False,True
Nusa Tenggara,Bali,Bangli,lava tumuli gunung batur,4.5,102,Bukit,-8.3990865,115.0873285,1,38,5549,False,True,False,False,False
Nusa Tenggara,Bali,Bangli,pura puncak penulisan,4.7,954,Religi,-8.3990865,115.0873285,3,38,10033,False,False,False,True,False
Nusa Tenggara,Bali,Bangli,pelisan waterfall,4.9,50,Air,-8.3205768,115.008765,0,38,9271,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,pura jati batur,4.7,265,Religi,-8.2669553,115.1209675,3,38,10006,False,False,False,True,False
Nusa Tenggara,Bali,Bangli,bas agrotourism,4.1,34,Taman,-8.2669553,115.1209675,4,38,1563,False,False,False,False,True
Nusa Tenggara,Bali,Bangli,bayad waterfall,4.6,216,Air,-8.4144729,115.0375467,0,38,1663,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,abangan waterfall,4.7,102,Air,-8.4035194,115.0693651,0,38,13,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,batur lake,4.7,274,Air,-8.2505743,115.3320051,0,38,1658,True,False,False,False,False
Nusa Tenggara,Bali,Bangli,puncak batur,4.8,34,Taman,-8.2392334,115.3132597,4,38,9770,False,False,False,False,True
Nusa Tenggara,Bali,Bangli,mt batur,4.5,3615,Bukit,-8.2392334,115.3132597,1,38,6395,False,True,False,False,False
Nusa Tenggara,Bali,Bangli,mt. batur trekking & jeep,4.9,176,Bukit,-8.2599896,115.343048,1,38,6398,False,True,False,False,False
Nusa Tenggara,Bali,Bangli,batur geopark,4.9,1,Taman,-8.2599896,115.343048,4,38,1656,False,False,False,False,True
Nusa Tenggara,Bali,Bangli,mount batur atv adventure,4.9,11,Bukit,-8.2720617,115.3135398,1,38,6365,False,True,False,False,False
Nusa Tenggara,Bali,Bangli,bali wisata kintamani,4.7,9,Taman,-8.2567519,115.2839743,4,38,1493,False,False,False,False,True
Nusa Tenggara,Bali,Bangli,bukit payang,4.7,94,Taman,-8.269111,115.295531,4,38,2218,False,False,False,False,True
Nusa Tenggara,Bali,Bangli,kintamani atv adventure,4.9,54,Taman,-8.2565188,115.3285189,4,38,4969,False,False,False,False,True
Nusa Tenggara,Bali,Bangli,belva camping kintamani,4.9,6,Taman,-8.2420979,115.2711515,4,38,1687,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,taman edelweis bali,4.5,2702,Taman,-8.2420623,115.1477951,4,160,11301,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,puri agung karangasem,4.5,661,Religi,-8.4436684,115.3523338,3,160,10060,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,tirta gangga,4.6,18202,Air,-8.4436684,115.3523338,0,160,12657,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,taman ujung,4.6,8700,Taman,-8.4436684,115.3523338,4,160,12081,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,pantai labuan jelung,3.9,10,Air,-8.1910815,115.2297729,0,160,7812,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,pantai yeh malet,4.4,242,Air,-8.5496897,115.2204248,0,160,9033,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,bukit asah desa bugbug,4.6,1788,Taman,-8.505565,115.3469169,4,160,1937,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,savana tianyar,4.5,722,Taman,-8.224334,115.2450591,4,160,10428,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,bukit putung,4.4,233,Taman,-8.2241335,115.2450561,4,160,2247,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,bukit surga,4.8,24,Taman,-8.2241335,115.2450561,4,160,2315,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,bukit cemara,4.6,96,Taman,-8.2241335,115.2450561,4,160,2012,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,bendungan yeh unda hulu,4.4,84,Air,-8.4539628,115.1878855,0,160,1742,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,air terjun yeh labuh waterfall,4.3,92,Air,-8.4637236,115.2698156,0,160,1131,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,bukit asmara,4.1,37,Taman,-8.4600192,115.1698525,4,160,1941,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,savana nusu,4.4,81,Taman,-8.224334,115.2450591,4,160,10426,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,bukit pemukuran,4.4,249,Taman,-8.224334,115.2450591,4,160,2224,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,telabah lantang desa muncan,4.5,37,Air,-8.4328007,115.1842689,0,160,12432,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,puncak gunung agung bali,4.7,165,Bukit,-8.4328007,115.1842689,1,160,9810,False,True,False,False,False
Nusa Tenggara,Bali,Karangasem,gunung agung,4.4,104,Bukit,-8.3433041,115.2438378,1,160,3936,False,True,False,False,False
Nusa Tenggara,Bali,Karangasem,telaga waja waterfall,4.5,388,Air,-8.4460484,115.1707504,0,160,12483,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,bendungan kastala,4.5,95,Air,-8.4466824,115.2979711,0,160,1711,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,bukit asaba globe bali,4.1,20,Taman,-8.4466824,115.2979711,4,160,1936,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,kampoeng nusantara karangasem bali ( ray of light),4.7,7,Taman,-8.4299485,115.2463235,4,160,4588,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,telaga surya,4.6,480,Air,-8.4219566,115.1665141,0,160,12480,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,pantai baturinggit,4.6,19,Air,-8.2431568,115.3046297,0,160,7164,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,sibetan rice terrace,4.8,70,Taman,-8.2431568,115.3046297,4,160,10568,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,pantai tukad sayung,4.4,5,Air,-8.2431568,115.3046297,0,160,8851,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,pertamina dive spot,4.9,4,Air,-8.1909745,115.2313122,0,160,9507,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,avatar rafting,4.8,139,Air,-8.4238304,115.1735622,0,160,1424,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,kencana river side,4.6,37,Air,-8.4238304,115.1735622,0,160,4920,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,kunyit waterfall,4.9,2,Air,-8.4378311,115.2678881,0,160,5398,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,pantai subandar,4.6,7,Air,-8.2193775,115.2725334,0,160,8632,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,pura bukit sangkan gunung,4.1,54,Religi,-8.4671091,115.1667347,3,160,9988,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,pantai wates karangasem,4.4,2476,Air,-8.4585462,115.1784522,0,160,8943,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,pesona munduk ngandang,4.6,15,Taman,-8.4585462,115.1784522,4,160,9519,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,di kaki gunung agung,4.9,4,Bukit,-8.2679059,115.2306312,1,160,3326,False,True,False,False,False
Nusa Tenggara,Bali,Karangasem,pura gelap besakih,4.8,288,Religi,-8.2679059,115.2306312,3,160,9998,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,pokdarwis pucak luah santhi,4.9,7,Taman,-8.470763,115.1729541,4,160,9614,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,pancoran pengelukatan sapta gangga,4.6,57,Air,-8.4773864,115.3245206,0,160,6915,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,virgin beach,4.7,291,Air,-8.4773864,115.3245206,0,160,13153,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,pemandian umum tukad arca,4.7,118,Air,-8.4075874,115.2648345,0,160,9396,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,air terjun jagasatru,4.7,354,Air,-8.4593053,115.2465535,0,160,444,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,sidemen beautiful view,4.8,38,Taman,-8.4502876,115.2028204,4,160,10575,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,savana bali timur,4.6,21,Taman,-8.2157412,115.2480646,4,160,10423,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,pura besakih - primary entry,4.5,80,Religi,-8.3755203,115.1868381,3,160,9987,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,pantai jasri,4.5,300,Air,-8.4793541,115.3582357,0,160,7568,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,bukit cinta,4.4,259,Taman,-8.4793541,115.3582357,4,160,2017,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,spot for mount agung,4.7,19,Bukit,-8.4767269,115.1713064,1,160,10727,False,True,False,False,False
Nusa Tenggara,Bali,Karangasem,pura manik mas,4.8,37,Religi,-8.4767269,115.1713064,3,160,10020,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,swing pondok taman sari,4.9,14,Taman,-8.4767269,115.1713064,4,160,10989,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,besakih great temple,4.5,14560,Religi,-8.4767269,115.1713064,3,160,1797,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,gembleng waterfall,4.7,930,Air,-8.4767269,115.1713064,0,160,3619,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,danau yeh malet,4.1,272,Air,-8.4767269,115.1713064,0,160,3130,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,batu engsel waterfall,4.4,7,Air,-8.4767269,115.1713064,0,160,1598,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,pura peninjoan,4.8,12,Religi,-8.4767269,115.1713064,3,160,10029,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,pemandian tirta ujung,4.4,405,Air,-8.4638062,115.3623626,0,160,9391,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,pura dalem puri,4.7,1174,Religi,-8.3790399,115.1797903,3,160,9994,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,yeh abian,4.4,14,Air,-8.4215327,115.3186352,0,160,14433,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,pura tirta pingit besakih,4.9,30,Religi,-8.3650653,115.1997708,3,160,10053,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,taman rekreasi telaga tista,4.9,3,Taman,-8.3650653,115.1997708,4,160,11900,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,pucak luah santi tracking,4.5,15,Taman,-8.3650653,115.1997708,4,160,9685,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,padang bunga kasna,4.3,141,Taman,-8.3650653,115.1997708,4,160,6855,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,lotus lagoon,4.3,556,Air,-8.5105948,115.3086807,0,160,5662,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,agrowisata abian salak,4.6,151,Taman,-8.441318,115.256013,4,160,62,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,"sunrise pantai ujung pesisi, karangasem. bali",4.2,5,Air,-8.4650713,115.3690339,0,160,10911,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,sunrise point bhuana giri,4.8,4,Taman,-8.375649,115.2658215,4,160,10912,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,utari garden,4.3,45,Taman,-8.375649,115.2658215,4,160,13115,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,boga wreck,4.8,16,Air,-8.375649,115.2658215,0,160,1852,True,False,False,False,False
Nusa Tenggara,Bali,Karangasem,desa wisata timbrah,4.9,22,Taman,-8.478888,115.3337011,4,160,3299,False,False,False,False,True
Nusa Tenggara,Bali,Karangasem,pura manik kembar (kahyangan jagat),4.7,94,Religi,-8.3101844,115.3901473,3,160,10019,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,gumang temple,4.8,121,Religi,-8.5057639,115.3250445,3,160,3929,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,pura batu belah,4.5,22,Religi,-8.531064,115.2494381,3,160,9983,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,pura candi gora,4.5,49,Religi,-8.1924145,115.2345496,3,160,9991,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,luhur andakasa temple,4.7,155,Religi,-8.5237826,115.4577068,3,160,5684,False,False,False,True,False
Nusa Tenggara,Bali,Karangasem,gunung lempuyang,4.9,15,Bukit,-8.39516,115.3843441,1,160,4023,False,True,False,False,False
Nusa Tenggara,Bali,Tabanan,puri anyar royal palace kerambitan,4.6,299,Religi,-8.5423361,115.0788931,3,428,10065,False,False,False,True,False
Nusa Tenggara,Bali,Tabanan,tukad anyar banjar soka,4.9,26,Air,-8.367155,115.138718,0,428,13032,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,pengempu waterfall,4.2,649,Air,-8.469335,115.2008916,0,428,9424,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,alas kedaton,4.2,2475,Taman,-8.469335,114.6266843,4,428,1178,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,kelating beach,4.6,25,Air,-8.5791106,115.0198822,0,428,4889,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,pura malen,4.6,91,Religi,-8.3286389,115.0613873,3,428,10016,False,False,False,True,False
Nusa Tenggara,Bali,Tabanan,leke leke waterfall,4.4,2014,Air,-8.3666011,115.1952466,0,428,5561,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,pantai batu tampih,4.5,136,Air,-8.5954058,115.0691847,0,428,7155,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,pangkung tibah beach,4.7,21,Air,-8.6049256,115.0773494,0,428,6928,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,blahmantung waterfall,4.7,169,Air,-8.621213,114.5100248,0,428,1830,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,subak piak,4.8,78,Taman,-8.4055579,115.1024066,4,428,10785,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,tanah lot,4.6,91772,Religi,-8.621213,114.5100248,3,428,12298,False,False,False,True,False
Nusa Tenggara,Bali,Tabanan,jatiluwih rice terraces,4.7,10635,Taman,-8.469335,114.6266843,4,428,4403,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,bali butterfly park,4.4,1446,Taman,-8.621213,114.5100248,4,428,1480,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,pura malen,4.6,91,Religi,-8.621213,114.5100248,3,428,10016,False,False,False,True,False
Nusa Tenggara,Bali,Tabanan,pengempu waterfall,4.2,649,Air,-8.4729006,115.1313687,0,428,9424,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,pantai soan galuh,4.5,121,Air,-8.5095822,114.9028023,0,428,8611,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,pantai kelecung,4.6,165,Air,-8.5467414,114.9419838,0,428,7697,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,wahana wisata sambhrama ashram,4.5,473,Taman,-8.3772867,115.0796589,4,428,13227,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,wisata kayu putih,4.7,300,Taman,-8.4064692,115.114991,4,428,13993,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,puri anyar royal palace kerambitan,4.6,299,Religi,-8.5423361,115.0113014,3,428,10065,False,False,False,True,False
Nusa Tenggara,Bali,Tabanan,desa coklat bali,4.5,192,Taman,-8.4199375,115.1760082,4,428,3218,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,desa wisata pinge,4.5,241,Taman,-8.3903092,115.1745268,4,428,3277,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,kelating beach,4.6,25,Air,-8.5791106,115.051425,0,428,4889,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,tabanan anom palace,4.8,880,Religi,-8.5369314,115.1213603,3,428,10998,False,False,False,True,False
Nusa Tenggara,Bali,Tabanan,vihara dharma giri,4.7,936,Religi,-8.3195409,115.0131214,3,428,13135,False,False,False,True,False
Nusa Tenggara,Bali,Tabanan,puri agung kerambitan,4.7,364,Religi,-8.5470255,115.0753809,3,428,10061,False,False,False,True,False
Nusa Tenggara,Bali,Tabanan,yeh panes penatahan,3.9,112,Air,-8.4340624,115.1203752,0,428,14436,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,sleeping buddha statue pupuan tabanan,4.6,772,Religi,-8.3196905,115.0131806,3,428,10692,False,False,False,True,False
Nusa Tenggara,Bali,Tabanan,tista tourism village,4.6,91,Air,-8.5446695,115.0700431,0,428,12675,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,pantai batu tampih,4.5,136,Air,-8.5954058,115.0672535,0,428,7155,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,waterfall pupuan,4.6,9,Air,-8.3194375,115.0399314,0,428,13368,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,sing sing angin waterfall,4.4,263,Air,-8.4484918,115.047025,0,428,10618,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,air panas angseri,4.2,1177,Air,-8.3550684,115.1523483,0,428,128,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,belimbing rice terraces,4.6,538,Taman,-8.4210424,115.0257502,4,428,1683,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,desa wisata kaba-kaba,4.4,18,Taman,-8.6062145,115.1345386,4,428,3253,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,sunset beach tanah lot,4.7,234,Air,-8.6211034,115.0829542,0,428,10913,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,the beach love,4.6,410,Air,-8.61316,115.0793259,0,428,12580,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,babahan crystal water,4.7,104,Air,-8.3724161,115.1396277,0,428,1433,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,secret garden village,4.6,5064,Taman,-8.3726762,115.188824,4,428,10450,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,belulang hot springs,4.3,663,Air,-8.3966341,115.136243,0,428,1686,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,batu bolong temple,4.6,1260,Religi,-8.6182935,115.0815182,3,428,1593,False,False,False,True,False
Nusa Tenggara,Bali,Tabanan,air terjun yeh hoo,4.6,549,Air,-8.3586762,115.1315334,0,428,1130,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,desa wisata tajen,3.6,71,Taman,-8.4448922,115.1440754,4,428,3294,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,pantai bonian,4.5,97,Air,-8.5155902,114.9776742,0,428,7248,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,hidden gem,4.2,13,Air,-8.6310255,115.0906491,0,428,4169,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,abian kapas beach,4.4,163,Air,-8.558909,115.0270235,0,428,14,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,hot spring penatahan kaja,4.2,809,Air,-8.4340051,115.1203006,0,428,4198,True,False,False,False,False
Nusa Tenggara,Bali,Tabanan,taman satwa tabanan (tasta zoo),3.6,117,Taman,-8.3494786,115.1640418,4,428,11951,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,bayan ancient tree,4.8,633,Taman,-8.4065528,115.1824139,4,428,1664,False,False,False,False,True
Nusa Tenggara,Bali,Tabanan,pura luhur srijong,4.6,129,Religi,-8.5259153,114.9889532,3,428,10014,False,False,False,True,False
Nusa Tenggara,Bali,Tabanan,taman bung karno ᬢᬫᬦ᭄ ᬩᬸᬂ ᬓᬃᬡᭀ᭟,4.6,115,Taman,-8.5374924,115.1218996,4,428,11197,False,False,False,False,True
